SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED60514,3,4,0,3,0,0,0,3,0,22,3,36,0,0,4,0,0,0,0,6,0,29,4,46,7,3,0,0,0,3,0,4,3,12,0,36,0,0,0,0,0,0,0,0,0,12,0,20,6,4,0,10,0,0,0,20,0,210,3,255,3,6,0,3,3,9,0,37,3,83,3,152,11,19,3,18,0,29,3,58,3,642,15,805,17,26,7,25,0,51,3,76,18,185,8,410,36,41,0,64,0,71,3,39,10,191,10,469,71,31,4,88,0,41,11,39,7,110,6,408,54,16,3,71,0,39,5,17,3,26,3,242,79,20,10,63,3,17,0,7,0,27,3,244,144,14,7,118,5,42,5,4,0,16,6,367,89,13,6,56,0,11,4,7,3,16,0,201,49,0,0,18,4,4,0,0,0,4,0,81,27,0,0,6,3,7,0,0,0,3,0,48,29,0,0,21,3,5,0,5
SED69494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED70001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,34,0,0,0,0,0,3,0,4,0,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,51,0,63,0,0,0,0,0,8,0,7,0,17,0,31,0,0,0,0,0,3,0,5,0,16,0,32,0,0,0,0,0,8,0,5,0,7,0,24,6,3,0,3,0,3,0,3,0,8,0,29,7,0,0,5,0,3,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,3,0,9,12,0,0,0,0,3,0,0,0,0,0,17,8,0,0,3,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0
SED70002,4,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,6,0,12,0,4,0,0,0,0,0,0,0,12,0,22,3,5,0,0,0,4,0,0,0,8,0,31,3,3,0,8,0,12,0,3,0,14,0,46,10,8,0,12,0,13,0,0,3,10,0,46,12,4,0,20,0,9,0,3,0,5,0,48,28,0,0,22,0,10,0,3,0,6,0,69,87,0,0,30,5,29,0,3,0,7,0,155,97,7,0,26,12,4,0,3,0,0,0,144,64,3,0,10,3,4,0,0,0,0,0,84,33,0,0,4,0,12,0,0,0,0,0,52,67,3,3,18,3,12,0,0
SED70003,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,40,0,44,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,0,0,3,0,0,0,15,0,17,0,0,0,0,0,3,0,3,0,11,0,22,0,0,0,0,0,3,0,3,0,3,0,14,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,7,9,0,0,0,0,0,0,0,3,0,0,9,20,0,0,10,0,6,0,0,0,0,0,35,25,0,3,4,3,0,0,0,0,0,0,34,18,0,3,4,0,3,0,0,0,0,0,25,8,0,0,0,0,6,0,0,0,0,0,22,29,0,0,4,3,3,0,0
SED70004,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,22,0,21,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,3,55,0,0,0,0,0,0,0,3,0,9,0,13,3,0,0,0,0,6,0,9,0,28,5,47,0,6,0,3,0,14,0,3,0,16,0,44,6,4,0,0,0,6,0,0,0,10,0,38,15,0,0,3,0,6,0,3,0,8,0,33,10,0,0,3,0,3,0,0,0,0,0,20,17,0,0,5,0,4,0,0,0,4,0,32,34,0,0,9,4,3,0,0,0,0,0,54,22,0,0,5,3,0,3,0,3,0,0,44,12,0,0,3,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,10,15,0,0,3,0,3,0,0
SED70005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,19,0,26,0,0,0,0,0,4,0,3,3,7,0,19,0,4,0,10,0,12,0,3,0,6,0,35,5,0,0,7,0,15,0,0,0,3,0,37,9,3,0,13,0,10,0,0,0,0,0,41,23,0,0,8,3,15,0,0,0,0,0,49,80,3,0,13,4,13,0,0,4,0,0,127,61,0,0,15,3,5,0,0,0,0,0,91,51,0,0,5,8,3,0,0,0,0,0,74,32,0,0,3,3,13,0,0,0,0,0,49,59,0,0,12,9,3,0,0
SED70006,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,11,0,0,0,0,0,3,0,0,0,3,0,8,3,0,0,0,0,0,0,3,0,24,0,39,0,0,0,4,0,9,0,4,0,8,0,28,4,0,0,0,0,15,0,3,3,10,0,29,9,0,0,4,0,11,0,9,0,8,0,42,9,0,0,6,0,5,0,4,0,7,0,32,28,3,0,18,0,10,4,5,0,3,0,69,94,7,0,32,8,22,0,8,0,3,0,170,76,0,3,14,3,11,3,0,0,3,0,106,43,0,0,14,0,3,0,0,0,0,0,62,33,0,0,7,0,4,0,0,0,0,0,42,46,0,3,12,0,3,0,0
SED70007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,6,0,0,0,12,0,16,0,0,0,4,0,5,0,0,0,4,0,18,0,5,0,6,0,5,0,7,0,10,0,39,0,0,0,7,0,6,0,0,0,0,0,23,14,0,0,7,0,13,0,0,0,0,0,35,15,0,0,8,0,4,0,0,0,0,0,30,76,0,4,25,0,13,4,0,0,0,0,125,64,0,3,9,11,5,3,0,0,0,0,99,53,0,0,7,3,3,0,0,0,0,0,77,38,0,3,8,0,7,0,0,0,0,0,49,68,0,0,7,3,7,0,0
SED70008,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,3,0,0,0,22,0,34,0,3,0,0,0,4,0,6,0,16,0,28,3,5,0,3,0,16,0,5,0,24,0,53,4,4,0,8,0,11,0,8,0,22,0,61,3,0,0,7,0,7,0,0,0,4,0,26,11,4,0,6,0,8,0,4,3,6,0,38,54,4,0,19,0,13,3,3,3,11,0,120,60,0,0,18,0,3,0,0,0,9,0,94,40,0,0,9,4,9,0,0,0,0,0,63,23,7,0,0,3,7,0,3,0,0,0,36,48,0,3,21,0,3,0,0
SED70009,3,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,57,0,67,0,0,0,0,0,5,0,3,0,6,0,20,0,4,0,0,0,5,0,0,0,45,0,56,0,4,0,3,0,8,0,9,0,26,3,45,5,5,0,3,0,8,0,5,0,15,0,39,10,3,0,8,0,6,0,0,0,17,0,52,5,0,0,5,0,14,0,0,0,0,0,24,12,0,3,7,0,7,0,0,3,0,0,38,35,0,0,21,0,6,3,3,0,3,0,76,35,3,0,12,0,4,0,0,0,0,0,59,32,0,3,7,3,0,0,0,0,0,0,46,11,0,0,0,0,0,0,0,0,3,0,19,26,0,3,7,3,4,0,0
SED70010,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,4,0,4,0,4,0,8,0,0,0,0,0,4,0,0,0,34,0,47,0,0,0,3,0,5,0,3,0,4,0,16,7,3,0,3,0,11,0,5,3,9,0,33,9,0,0,11,0,13,0,3,0,5,0,47,15,0,0,5,0,5,0,0,0,3,0,34,16,0,0,14,0,5,0,0,0,0,0,37,58,3,3,23,5,13,0,3,0,0,0,107,53,0,0,21,0,6,0,0,0,0,0,86,32,0,4,5,0,3,0,0,0,0,0,48,25,0,0,0,0,7,0,0,0,0,0,36,37,0,3,3,3,0,0,0
SED70011,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,3,0,0,0,26,0,31,0,8,0,0,0,4,0,0,0,8,0,23,3,10,0,7,0,4,0,5,0,15,0,40,11,3,0,5,0,3,0,4,0,11,3,43,14,0,0,15,0,10,0,0,0,3,0,38,17,0,0,11,0,7,0,6,0,13,0,58,49,5,0,27,0,21,0,3,3,12,0,119,61,3,0,11,0,7,3,0,0,5,0,95,58,3,0,15,4,3,0,0,0,0,0,86,39,0,0,6,0,20,0,0,3,3,0,76,115,4,0,27,6,10,0,8
SED70012,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,12,0,22,0,4,0,3,0,4,0,3,0,4,0,14,3,7,0,5,0,7,0,0,0,9,0,35,3,0,0,10,0,9,0,3,0,6,0,37,6,3,0,11,0,7,0,0,0,3,0,34,23,0,0,11,4,13,0,0,0,7,0,58,73,3,0,21,3,11,0,7,0,3,0,131,76,3,0,25,4,8,0,0,0,4,0,120,77,3,0,13,5,0,0,0,0,0,0,109,52,3,0,10,3,9,0,0,0,0,0,73,110,0,0,21,3,7,3,0
SED70013,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,3,0,21,0,23,0,0,0,0,0,3,0,3,0,4,0,10,0,0,0,0,0,3,0,4,0,29,0,39,5,0,0,3,0,8,0,5,3,14,0,49,3,9,0,5,0,21,0,4,0,18,0,57,11,0,0,15,0,11,0,3,0,13,3,62,7,0,0,15,0,11,0,4,0,3,0,43,17,3,0,18,3,4,0,0,0,3,0,55,55,6,8,24,10,14,0,0,0,5,0,129,52,4,3,21,7,8,5,3,0,0,0,99,56,3,0,10,5,7,0,0,0,3,0,85,35,0,0,3,3,4,0,0,0,3,0,52,71,3,3,11,8,5,4,0
SED70014,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,15,0,18,0,0,0,0,0,3,0,0,0,7,0,13,0,3,0,0,0,0,0,3,0,28,0,38,0,3,0,3,0,6,0,4,0,14,0,31,0,8,0,4,0,12,0,6,3,19,0,58,3,3,0,9,0,3,0,6,0,9,0,39,9,0,0,8,0,8,0,5,3,4,0,33,22,0,0,4,0,4,0,0,0,8,0,39,44,0,0,24,0,10,0,0,4,6,0,91,44,3,0,15,0,8,0,3,3,4,0,69,27,0,0,3,0,4,0,0,0,5,0,47,24,0,0,0,0,0,0,0,0,0,0,24,36,0,0,9,3,3,0,0
SED70015,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,7,0,0,0,12,0,24,0,0,0,0,0,0,0,3,0,8,0,23,0,0,0,0,0,4,0,4,0,20,0,37,8,3,0,14,0,11,0,3,0,7,0,42,6,3,0,13,0,4,0,0,0,3,0,33,7,3,0,10,0,11,0,0,0,3,0,36,37,4,4,10,0,12,0,0,3,0,0,72,44,3,0,12,0,3,0,0,0,0,0,62,45,3,0,6,0,0,0,0,0,0,0,59,29,0,0,5,0,3,0,0,0,0,0,37,20,3,0,8,3,10,0,0
SED70016,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,23,0,0,0,0,0,0,0,7,0,4,0,9,3,0,0,0,0,0,0,10,0,20,0,38,3,3,0,3,0,11,0,3,0,9,0,37,5,3,0,0,0,7,0,0,0,17,0,38,12,3,0,6,0,7,0,3,0,4,0,38,5,0,0,10,0,14,0,0,0,3,0,32,24,0,0,15,0,4,0,0,0,0,0,45,71,0,6,13,7,11,3,3,0,0,4,111,61,0,0,10,3,3,0,0,0,0,0,86,41,3,0,4,3,0,0,0,0,0,0,60,19,0,0,3,0,0,0,0,0,0,0,20,35,0,3,5,3,3,0,0
SED70017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,6,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,4,58,0,70,0,0,0,0,0,0,0,0,4,13,0,22,0,4,0,0,0,3,0,7,0,20,0,33,0,0,0,3,0,6,0,10,3,3,0,29,6,3,0,0,0,7,0,0,0,9,3,27,21,3,0,4,0,6,0,3,0,10,0,41,12,3,0,0,0,3,0,0,0,0,0,19,17,0,3,9,0,0,0,0,0,3,0,35,53,3,3,10,0,5,0,0,0,0,0,80,36,3,0,12,0,3,0,0,0,0,0,51,22,0,0,6,3,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,0,0,0,20,17,0,0,6,0,0,0,0
SED70018,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,23,0,29,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,3,0,22,0,27,4,0,0,3,0,11,0,3,0,13,0,31,4,0,0,3,0,11,0,3,0,20,0,44,11,3,0,10,4,14,0,3,0,16,0,58,12,4,0,9,0,19,0,3,0,4,0,51,10,0,0,15,0,9,0,3,3,3,0,48,58,8,3,21,0,24,0,0,0,8,0,131,60,3,0,22,5,5,0,3,0,0,0,101,46,4,7,15,3,0,0,0,0,3,0,80,23,0,0,8,3,8,0,0,0,0,0,46,75,0,7,14,6,9,0,3
SED70019,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,36,0,50,0,0,0,0,0,0,0,7,0,12,0,16,0,0,0,0,0,3,0,0,0,16,0,23,0,0,0,3,0,7,0,3,0,8,0,22,0,0,0,0,0,4,0,0,0,5,0,13,3,0,0,3,0,3,0,0,0,3,0,20,3,0,0,6,0,0,0,0,0,0,0,11,3,0,0,3,0,3,0,0,0,0,0,15,25,0,0,13,0,11,0,0,0,0,0,54,38,0,0,10,3,4,0,0,0,0,0,51,25,0,0,3,3,3,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,0,0,19,24,0,0,6,3,0,0,0
SED70020,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,3,0,0,0,0,0,3,0,3,0,12,0,4,0,0,0,7,0,6,0,20,0,38,0,0,0,0,0,4,0,5,0,5,0,24,3,3,0,3,0,10,0,3,3,10,0,39,5,4,0,15,0,13,0,3,0,6,0,47,11,3,0,10,0,8,0,0,0,6,0,43,17,0,0,10,0,13,0,3,0,4,0,51,61,3,0,28,0,19,0,0,3,7,0,122,64,3,0,17,0,8,0,0,0,3,0,98,37,3,0,11,0,3,4,0,0,0,0,58,33,0,0,8,0,8,0,0,0,0,0,49,90,3,0,11,4,10,0,4
SED70021,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,7,0,19,0,8,0,4,0,7,0,0,0,5,0,21,0,5,0,7,0,15,0,0,0,3,0,33,7,3,0,12,0,10,3,0,0,9,0,48,23,3,4,20,0,5,0,3,0,4,0,55,20,0,0,18,3,4,0,3,0,7,0,61,117,10,3,32,8,21,0,3,0,6,0,203,94,4,4,33,4,13,0,4,0,3,0,157,82,3,0,16,3,3,0,0,0,5,0,115,73,0,0,8,7,41,0,0,0,0,0,125,158,7,0,29,6,27,0,3
SED70022,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,17,0,20,0,0,0,0,0,3,0,4,0,9,0,12,0,0,0,0,0,5,0,4,0,23,0,36,0,3,0,3,0,13,0,3,3,22,0,43,3,6,0,6,0,9,3,9,0,13,0,53,3,0,0,7,0,11,0,8,0,15,0,46,8,3,0,4,0,12,0,3,0,15,0,52,11,0,0,9,4,11,0,0,0,10,0,50,54,7,0,13,3,13,0,0,3,4,0,107,50,3,0,7,3,3,0,0,0,4,0,73,41,4,0,11,3,0,0,5,0,0,0,67,41,0,0,0,0,3,0,0,0,0,0,45,45,3,0,12,9,3,0,0
SED70023,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,3,0,8,0,12,0,0,0,0,0,3,0,0,0,7,0,14,3,8,0,0,0,12,0,6,0,6,0,40,8,0,0,12,0,11,0,3,0,12,0,50,7,0,0,7,0,9,0,3,0,3,0,28,24,0,3,7,3,13,0,3,0,3,0,63,81,3,5,25,9,17,3,0,0,0,0,138,79,4,0,19,4,9,0,0,0,0,0,113,65,4,0,13,3,4,0,0,0,0,0,86,38,0,0,3,0,4,0,0,0,0,0,56,72,0,0,17,3,9,3,6
